provcd,countyid,cid,age,health,minority,stateown,collective,private,foreign,formal,part_time,mwage_atax,bcollar,wcollar,service,week_whours,employ,familysize,BJ,TJ,HeB,ShX,NMG,LN,JN,HLJ,SH,JS,ZJ,AnH,FJ,JX,ShD,HeN,HuB,HuN,GuD,GuX,HaN,ChQ,SiCh,GuZ,YunN,XZ,ShaX,GS,QinH,NinX,XinJ,lnwage,experience,urban,gender,hukou,spouse,edu,military1,party1,evsmoke1,agri_job,gsubsidy,gsubsidy_amount,subsidy,lnsubsidy,lngsubsidy,employ_w,good_job
江西省,13,105200,45,4,0,0,0,1,0,0,1,1800,1,0,0,50,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,0,0,0,1,2,0,0,0,0,1,300,5300,6,3,1,0
江西省,13,105200,46,4,0,0,0,1,0,0,1,2400,0,0,0,70,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,30,0,1,0,1,2,0,0,1,0,1,300,5300,6,3,1,0
江西省,13,105200,45,1,0,0,0,0,0,0,0,0,1,0,0,49,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0
江西省,13,105000,52,5,0,0,0,0,0,0,1,100,0,0,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,1,1,0,0,0,1,1,200,12200,7,3,1,0
江西省,13,105000,57,4,0,0,0,0,0,0,1,0,0,0,0,30,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,1,0,0,20000,7,0,0,0
江西省,13,105000,51,2,0,1,0,0,0,1,1,250,0,0,0,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,0,0,0,0,0,0,0,0,0,1,900,2500,5,4,1,0
江西省,13,105000,53,4,0,0,0,0,0,0,0,0,1,0,0,63,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,1,2,0,0,0,1,1,150,150,3,3,0,0
江西省,13,105000,57,5,0,0,0,1,0,0,1,2350,0,0,0,55,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,41,0,1,0,1,2,1,0,1,0,1,150,150,3,3,1,0
江西省,13,105000,59,3,0,0,0,0,0,0,0,1438,1,0,0,20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,43,0,1,0,1,3,0,1,1,1,0,0,2000,5,0,1,0
江西省,13,105000,32,3,0,0,0,1,0,0,1,4000,1,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0
江西省,13,114769,29,3,0,1,0,0,0,0,1,2500,1,0,0,72,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0
江西省,13,105000,57,1,0,0,0,0,0,0,0,0,0,0,0,12,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
广东省,2007,102575,30,3,0,0,0,1,0,0,1,5000,1,0,0,18,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,14,1,0,1,1,2,0,0,0,0,1,1200,3200,6,5,1,0
江西省,13,105000,54,3,0,0,0,0,0,0,0,600,0,0,0,56,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,0,0,0,1,0,0,0,0,1,1,1200,3200,6,5,1,0
江西省,13,105000,53,3,0,0,0,0,0,0,1,1500,0,0,0,42,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,0,1,0,1,3,0,0,1,1,1,1200,3200,6,5,1,0
广东省,2007,282026,54,3,0,0,0,0,0,0,0,3500,0,0,0,84,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,38,1,1,0,0,3,0,0,1,0,0,0,5000,6,0,1,0
江西省,13,105000,54,3,0,0,0,0,0,0,0,3000,0,0,0,30,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,0,0,0,1,1,0,0,0,0,1,600,20600,7,4,1,0
江西省,13,105000,54,4,0,0,0,1,0,0,1,5000,0,0,0,48,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,0,1,0,1,2,0,0,1,0,1,600,20600,7,4,1,0
江西省,13,742144,28,3,0,1,0,0,0,0,1,2500,0,0,0,45,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,1,0,0,1,4,0,0,0,0,0,0,0,0,0,1,0
江西省,13,742144,31,1,0,1,0,0,0,0,1,2500,0,0,1,50,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,15,1,1,1,1,4,0,0,0,0,0,0,0,0,0,1,0
江西省,13,742144,55,5,0,0,0,0,0,0,1,3000,0,0,0,77,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,1,1,0,1,3,0,0,1,1,0,0,0,0,0,1,0
广东省,2010,551168,31,3,0,1,0,0,0,0,1,10000,0,1,0,40,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,15,1,1,1,0,4,0,1,0,0,0,0,0,0,0,1,1
河北省,46,,30,3,0,0,0,0,0,0,1,1700,0,0,0,60,1,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0
山东省,67,126900,39,3,0,0,0,1,0,0,1,2200,1,0,0,84,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,1,0,0,1,2,0,0,0,0,0,0,44000,8,0,1,0
山东省,67,126900,37,2,0,0,0,1,0,0,1,4000,0,0,1,60,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,1,1,0,1,2,0,0,0,0,0,0,44000,8,0,1,0
山东省,67,126900,60,2,0,1,0,0,0,1,1,1600,0,0,0,50,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,1,0,0,1,3,0,1,0,0,0,0,17000,7,0,1,0
山东省,67,126900,60,1,0,0,0,1,0,0,0,3000,1,0,0,63,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,44,1,1,0,1,2,0,0,1,0,0,0,17000,7,0,1,0
山东省,67,126900,51,2,0,0,0,1,0,0,1,1200,0,0,0,70,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,35,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
山东省,67,126900,54,1,0,0,0,1,0,0,1,2000,1,0,0,65,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0
山东省,67,126900,53,3,0,1,0,0,0,0,1,2000,1,0,0,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,37,1,1,1,1,3,0,0,1,0,0,0,0,0,0,1,0
山东省,67,126900,48,2,0,1,0,0,0,0,1,2500,1,0,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,1,1,0,1,2,0,0,1,0,1,50,50,2,2,1,0
山东省,67,126900,49,1,0,0,0,1,0,0,1,1300,0,0,0,63,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,33,1,0,0,1,2,0,0,0,0,1,50,50,2,2,1,0
山东省,67,126900,60,4,0,0,0,0,0,0,0,300,1,0,0,28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,1,1,1,1,3,0,1,0,1,0,0,60000,9,0,1,0
山东省,67,126900,34,3,0,0,0,1,0,0,1,1800,0,0,0,49,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,18,1,0,1,1,3,0,0,0,0,0,0,0,0,0,1,0
山东省,67,126900,37,3,0,0,0,1,0,0,1,3000,1,0,0,60,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,21,1,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0
山东省,67,126900,38,2,0,1,0,0,0,0,1,3000,0,1,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,1
山东省,67,126900,39,3,0,1,0,0,0,0,1,4000,0,1,0,50,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,1,1,1,1,4,0,0,0,0,0,0,0,0,0,1,1
山东省,67,126900,48,4,0,0,0,0,0,0,0,3000,1,0,0,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,1,1,1,1,2,0,0,0,0,1,28000,28000,8,8,1,0
山东省,67,126900,45,1,0,0,0,0,0,0,0,5000,0,0,1,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,1,0,1,1,2,0,0,0,0,1,28000,28000,8,8,1,0
山东省,67,,53,2,0,1,0,0,0,0,1,1500,0,0,1,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
山东省,67,,53,1,0,0,0,1,0,0,1,5000,1,0,0,60,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,1,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
山东省,67,126900,44,3,0,0,0,1,0,0,1,3400,1,0,0,70,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,28,1,1,1,1,3,0,0,1,0,0,0,0,0,0,1,0
山东省,67,126900,41,3,0,0,0,1,0,0,1,3000,1,0,0,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,25,1,1,0,1,2,0,0,1,0,1,50,50,2,2,1,0
山东省,67,127000,39,1,0,0,0,1,0,0,1,2000,1,0,0,56,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,1,0,0,1,2,0,0,0,0,1,160,30165,8,3,1,0
山东省,67,127000,29,3,0,0,0,1,0,0,1,6000,1,0,0,56,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,1,1,0,1,3,0,0,1,0,0,0,1000,4,0,1,0
山东省,67,127000,50,3,0,0,0,0,0,0,0,833,1,0,0,70,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,34,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0
山东省,67,127000,53,2,0,0,0,0,0,0,0,833,1,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127000,55,3,0,0,0,0,0,0,0,1000,0,0,0,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,1,1,0,1,3,0,0,1,1,0,0,0,0,0,1,0
山东省,67,127000,53,4,0,0,0,0,0,0,0,1000,0,0,1,70,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,1,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127000,60,4,0,0,0,0,0,0,0,100,0,0,1,42,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,44,1,1,0,1,1,0,0,1,1,0,0,2280,5,0,1,0
山东省,67,127000,32,4,0,0,0,1,0,0,1,2700,1,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,1,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0
山东省,67,127000,34,1,0,0,0,1,0,0,1,3500,1,0,0,56,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,18,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0
山东省,67,127000,54,3,0,0,0,0,0,0,0,2000,0,0,0,30,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,38,1,1,0,1,2,0,0,1,1,0,0,5,0,0,1,0
山东省,67,127000,55,2,0,0,0,0,0,0,0,1000,0,0,1,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,1,0,0,1,1,0,0,0,1,0,0,5,0,0,1,0
山东省,67,127100,56,4,0,0,0,0,0,0,0,200,0,0,0,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127100,55,1,0,0,0,1,0,0,0,3000,1,0,0,63,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0
山东省,67,127100,49,4,0,0,0,0,0,0,1,3000,0,0,0,70,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,0,1,0,1,2,0,0,1,0,0,0,500,4,0,1,0
山东省,67,127100,51,3,0,0,0,0,0,0,0,300,0,0,0,25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,35,0,0,0,1,1,0,0,0,1,0,0,500,4,0,1,0
山东省,67,127100,53,5,0,0,0,0,0,0,0,5000,0,0,0,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,37,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0
山东省,67,127100,51,5,0,0,0,0,0,0,0,4000,0,0,0,56,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
山东省,67,757601,60,2,0,0,0,0,0,0,0,1000,1,0,0,6,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
山东省,67,757601,58,5,0,0,0,0,0,0,1,600,1,0,0,20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,42,1,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0
山东省,67,127100,52,1,0,0,0,0,0,0,0,200,0,0,0,32,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127100,54,3,0,0,0,0,0,0,1,400,1,0,0,28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,38,0,1,0,1,3,0,1,1,1,0,0,0,0,0,1,0
山东省,67,,59,5,0,0,0,0,0,0,1,300,0,0,0,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
山东省,67,127100,59,5,0,0,0,0,0,0,0,100,0,0,0,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,43,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127100,46,3,0,0,0,0,0,0,0,200,0,0,0,21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,30,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127100,43,3,0,0,0,0,0,0,0,100,1,0,0,50,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,27,0,1,0,1,2,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127100,40,3,0,0,0,0,0,0,0,3000,0,0,0,70,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,0,1,1,1,3,0,0,0,0,0,0,9600,7,0,1,0
山东省,67,127100,42,3,0,0,0,0,0,0,0,3000,0,0,0,40,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,0,0,0,1,2,0,0,0,0,0,0,9600,7,0,1,0
山东省,67,127100,36,3,0,1,0,0,0,1,1,4000,0,0,0,70,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,20,0,1,0,1,3,0,0,1,0,0,0,0,0,0,1,0
山东省,67,127100,60,3,0,0,0,0,0,0,0,500,0,0,0,36,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,44,0,1,0,1,2,0,0,1,1,0,0,0,0,0,1,0
山东省,67,127100,59,1,0,0,0,0,0,0,0,500,0,0,0,14,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,43,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127200,32,3,0,0,0,1,0,0,1,4000,1,0,0,84,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,1,0,1,2,0,0,0,0,1,2000,3000,6,5,1,0
山东省,67,127200,31,5,0,0,0,0,0,0,0,300,0,0,1,35,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,1,2,0,0,0,1,1,2000,3000,6,5,1,0
山东省,67,127200,58,3,0,0,0,0,0,0,0,1000,0,0,0,21,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,0,1,0,0,2,0,0,0,1,1,2000,3000,6,5,1,0
山东省,67,127200,53,5,0,0,0,0,0,0,0,1000,1,0,0,28,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,0,0,0,1,1,0,0,0,1,0,0,3000,6,0,1,0
新疆维吾尔自治区,8275,,56,3,0,0,0,1,0,0,1,4000,0,0,0,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,40,0,1,0,1,3,0,0,1,0,0,0,3000,6,0,1,0
山东省,67,127200,53,2,0,0,0,0,0,0,0,150,0,0,0,70,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127200,55,2,0,0,0,0,0,0,1,3000,0,0,0,84,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,39,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127200,56,1,0,0,0,0,0,0,0,500,0,0,0,35,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,40,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127200,53,3,0,0,0,0,0,0,0,83,0,0,0,40,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,37,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127200,52,2,0,0,0,1,0,0,0,83,0,0,0,70,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,36,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0
山东省,67,127200,23,3,0,0,0,0,0,0,0,3000,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,1,0,0,2,0,0,1,1,1,100,100,2,2,1,0
山东省,67,127200,54,3,0,0,0,0,0,0,0,1000,1,0,0,56,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,38,0,0,0,1,1,0,0,0,1,1,100,100,2,2,1,0
山东省,67,127200,55,4,0,0,0,1,0,0,0,0,1,0,0,63,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,1,0,1,2,0,0,1,0,1,100,100,2,2,0,0
山东省,67,127200,54,2,0,1,0,0,0,0,1,5800,0,1,0,40,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,38,0,1,1,1,4,0,0,0,0,0,0,1000,4,0,1,1
山东省,67,127200,53,1,0,0,0,0,0,0,0,1600,1,0,0,35,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,37,0,0,0,1,0,0,0,0,1,0,0,1000,4,0,1,0
山东省,67,127200,52,5,0,0,0,0,0,0,0,0,0,0,0,20,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,1,1,0,0,1,1,1,1700,4900,6,5,0,0
山东省,67,127200,46,5,0,0,0,0,0,0,0,250,1,0,0,49,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127200,40,3,0,0,0,0,0,0,1,300,1,0,0,63,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,24,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0
山东省,67,127200,29,3,0,0,0,0,0,0,0,300,0,0,0,50,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,0,0,0,1,2,0,0,0,1,0,0,3000,6,0,1,0
山东省,67,127200,46,3,0,0,0,0,0,0,0,1000,0,1,0,28,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,0,1,0,1,1,0,1,1,1,0,0,2000,5,0,1,0
山东省,67,127200,45,2,0,0,0,0,0,0,0,0,1,0,0,28,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,1,1,0,0,0,1,0,0,2000,5,0,0,0
山东省,66,795788,35,1,0,0,0,0,0,0,0,1500,0,0,0,140,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0
山东省,66,795788,43,3,0,0,0,1,0,0,0,3000,1,0,0,40,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,27,1,1,0,1,2,0,0,1,0,0,0,15000,7,0,1,0
山东省,66,795788,19,1,0,0,0,0,0,0,0,3000,0,0,0,50,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,1,0,0,2,0,0,0,0,0,0,15000,7,0,1,0
